"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2009-04-20",17.389999,17.57,17.022858,17.214285,116616500,11.653324
"2009-04-21",16.984285,17.448572,16.942858,17.394285,117671400,11.775176
"2009-04-22",17.518572,17.907143,17.314285,17.358572,234691800,11.751001
"2009-04-23",18.088572,18.171429,17.644285,17.914286,236289200,12.127191
"2009-04-24",17.805714,17.877142,17.567142,17.700001,135191000,11.982131
"2009-04-27",17.557142,17.857143,17.522858,17.818571,120172500,12.062399
"2009-04-28",17.621429,18.030001,17.608572,17.700001,113964200,11.982131
"2009-04-29",17.835714,18.121429,17.690001,17.877142,114527700,12.102046
"2009-04-30",18.031429,18.142857,17.845715,17.975714,124622400,12.168777
"2009-05-01",17.971428,18.278572,17.971428,18.177143,99379000,12.305137
"2009-05-04",18.32,18.892857,18.24,18.867144,152339600,12.772235
"2009-05-05",18.821428,18.98,18.731428,18.95857,99563800,12.834129
"2009-05-06",19.047142,19.071428,18.602858,18.928572,118384700,12.813819
"2009-05-07",18.904285,18.912857,18.271429,18.437143,132944000,12.481143
"2009-05-08",18.434286,18.747143,18.037144,18.455715,116991000,12.493717
"2009-05-11",18.195715,18.70857,18.16,18.51,101164700,12.530465
"2009-05-12",18.508572,18.530001,17.607143,17.774286,152370400,12.032417
"2009-05-13",17.601429,17.717142,17.054285,17.07,148992900,11.555648
"2009-05-14",17.111429,17.647142,17.1,17.564285,111956600,11.890261
"2009-05-15",17.474285,17.802856,17.372858,17.488571,91891800,11.839001
"2009-05-18",17.675714,18.1,17.367144,18.092857,114710400,12.248076
"2009-05-19",18.117144,18.472857,17.962856,18.207144,93105600,12.325444
"2009-05-20",18.232857,18.45857,17.9,17.981428,97146000,12.172646
"2009-05-21",17.878571,18.111429,17.555714,17.74,101986500,12.009209
"2009-05-22",17.721428,17.74,17.392857,17.5,74499600,11.84674
"2009-05-26",17.822857,18.690001,17.792856,18.682858,159231800,12.647484
"2009-05-27",18.825714,19.282858,18.701429,19.007143,161605500,12.867011
"2009-05-28",19.064285,19.341429,18.861429,19.295713,121888200,13.062359
"2009-05-29",19.341429,19.414286,19.121429,19.401428,114133600,13.133922
"2009-06-01",19.495714,19.998571,19.428572,19.907143,113124900,13.47627
"2009-06-02",19.855715,20.191429,19.764286,19.927143,114055900,13.48981
"2009-06-03",20,20.158571,19.867144,20.135714,141299900,13.631005
"2009-06-04",20.018572,20.597143,20.005714,20.534286,137658500,13.900819
"2009-06-05",20.758572,20.914286,20.45857,20.667143,158179000,13.990757
"2009-06-08",20.545713,20.604286,19.918571,20.549999,232913100,13.911457
"2009-06-09",20.544285,20.651428,20.078571,20.388571,169241100,13.802178
"2009-06-10",20.325714,20.335714,19.757143,20.035715,172155900,13.563311
"2009-06-11",19.935715,20.222857,19.792856,19.992857,131205900,13.534294
"2009-06-12",19.83,19.871429,19.434286,19.567142,140771400,13.246104
"2009-06-15",19.43,19.561428,19.27,19.441429,134937600,13.160999
"2009-06-16",19.522858,19.781429,19.442858,19.478571,128701300,13.186146
"2009-06-17",19.524286,19.635714,19.218571,19.368572,142853200,13.111683
"2009-06-18",19.444286,19.714285,19.370001,19.411428,106920100,13.140691
"2009-06-19",19.724285,19.928572,19.557142,19.925714,180464200,13.488843
"2009-06-22",20.095715,20.222857,19.475714,19.624287,158728500,13.28479
"2009-06-23",19.485714,19.564285,18.982857,19.144285,176633100,12.959849
"2009-06-24",19.345715,19.642857,19.265715,19.459999,121381400,13.173573
"2009-06-25",19.392857,20.028572,19.315714,19.98,147361900,13.525592
"2009-06-26",19.969999,20.508572,19.962856,20.348572,109846100,13.775099
"2009-06-29",20.494286,20.564285,20.219999,20.281429,141904000,13.729648
"2009-06-30",20.368572,20.542856,20.257143,20.347143,108556000,13.774134
"2009-07-01",20.5,20.665714,20.360001,20.404285,103544700,13.812814
"2009-07-02",20.178572,20.404285,19.969999,20.002857,92619800,13.541064
"2009-07-06",19.814285,19.855715,19.464285,19.801428,124672100,13.404706
"2009-07-07",19.782858,19.954287,19.311428,19.342857,115399200,13.094273
"2009-07-08",19.417143,19.719999,19.202858,19.602858,143982300,13.270281
"2009-07-09",19.68,19.712856,19.418571,19.48,85756300,13.187115
"2009-07-10",19.477142,19.852858,19.474285,19.788572,111318900,13.396004
"2009-07-13",19.934286,20.334286,19.647142,20.334286,120875300,13.765429
"2009-07-14",20.290001,20.454287,20.165714,20.324286,86811900,13.758658
"2009-07-15",20.719999,21,20.617144,20.982857,121396800,14.204484
"2009-07-16",20.822857,21.145714,20.795713,21.074286,98392700,14.266375
"2009-07-17",21.297142,21.717142,21.232857,21.678572,150538500,14.67545
"2009-07-20",21.895714,22.148571,21.555714,21.844286,183881600,14.78763
"2009-07-21",21.898571,21.918571,21.392857,21.644285,218695400,14.652241
"2009-07-22",22.54143,22.675714,22.301428,22.391428,218526000,15.158027
"2009-07-23",22.375713,22.634285,22.222857,22.545713,131740700,15.262465
"2009-07-24",22.421429,22.857143,22.357143,22.855715,109590600,15.472324
"2009-07-27",22.881428,22.982857,22.465714,22.871429,108327800,15.482962
"2009-07-28",22.697144,22.871429,22.514286,22.857143,90888700,15.473292
"2009-07-29",22.700001,22.921429,22.607143,22.861429,95539500,15.476193
"2009-07-30",23.1,23.531429,23.071428,23.255714,117401200,15.74311
"2009-07-31",23.284286,23.571428,23.272858,23.341429,105634200,15.801132
"2009-08-03",23.601429,23.805714,23.552856,23.775715,98560000,16.095127
"2009-08-04",23.561428,23.652857,23.45857,23.65,98952700,16.010019
"2009-08-05",23.678572,23.912857,23.45857,23.587143,105795900,15.96747
"2009-08-06",23.654285,23.787144,23.298571,23.415714,85404200,15.851418
"2009-08-07",23.641428,23.799999,23.542856,23.644285,96838700,16.006155
"2009-08-10",23.665714,23.799999,23.379999,23.531429,75073600,15.929756
"2009-08-11",23.384285,23.482857,23.125713,23.261429,88835600,15.746977
"2009-08-12",23.221428,23.815714,23.20857,23.615715,111267800,15.986816
"2009-08-13",23.807142,24.095715,23.785715,24.059999,109995200,16.287573
"2009-08-14",23.991428,24.032858,23.647142,23.825714,76454000,16.128975
"2009-08-17",23.364286,23.370001,22.774286,22.798571,131095300,15.433644
"2009-08-18",23.09,23.462856,23.058571,23.428572,107788100,15.860126
"2009-08-19",23.25,23.614286,23.207144,23.514286,103317900,15.918151
"2009-08-20",23.568571,23.817142,23.515715,23.761429,85507800,16.085457
"2009-08-21",23.950001,24.195715,23.828571,24.174286,104018600,16.364941
"2009-08-24",24.302856,24.387142,24.038572,24.151428,101732400,16.349463
"2009-08-25",24.20857,24.42,24.161428,24.200001,81088700,16.382349
"2009-08-26",24.131428,24.221428,23.822857,23.915714,75999700,16.189901
"2009-08-27",24.107143,24.224285,23.547142,24.207144,112295400,16.387186
"2009-08-28",24.610001,24.641428,24.075714,24.292856,113425200,16.445202
"2009-08-31",24.022858,24.121429,23.785715,24.030001,77834400,16.267267
"2009-09-01",23.998571,24.285715,23.562857,23.614286,117257000,15.985842
"2009-09-02",23.517143,23.944286,23.444286,23.597143,91062300,15.974238
"2009-09-03",23.777143,23.871429,23.571428,23.792856,73488800,16.106728
"2009-09-04",23.897142,24.385714,23.870001,24.33,93657200,16.47035
"2009-09-08",24.711428,24.734285,24.571428,24.704287,78761900,16.723726
"2009-09-09",24.682858,24.924286,24.242857,24.448572,202771800,16.550619
"2009-09-10",24.58,24.75,24.401428,24.651428,122783500,16.687948
"2009-09-11",24.701429,24.74,24.41,24.594286,87240300,16.649261
"2009-09-14",24.404285,24.842857,24.321428,24.817142,80502800,16.800127
"2009-09-15",24.862858,25.092857,24.798571,25.022858,106617700,16.939386
"2009-09-16",25.427143,26.107143,25.411428,25.981428,188505800,17.588299
"2009-09-17",25.997143,26.684286,25.995714,26.364286,202643000,17.847473
"2009-09-18",26.547142,26.65,26.394285,26.431429,150395700,17.892927
"2009-09-21",26.327143,26.451429,25.945715,26.288572,109428900,17.796221
"2009-09-22",26.455715,26.482857,26.121429,26.354286,89188400,17.840708
"2009-09-23",26.485714,26.985714,26.432858,26.5,148390900,17.939346
"2009-09-24",26.742857,26.814285,26.110001,26.26,137720100,17.776875
"2009-09-25",26.001429,26.5,25.92,26.052856,111309800,17.63665
"2009-09-28",26.267143,26.668571,26.190001,26.592857,84361200,18.002213
"2009-09-29",26.675714,26.771429,26.33,26.482857,86346400,17.927744
"2009-09-30",26.59,26.635714,26.087143,26.478571,134896300,17.924841
"2009-10-01",26.478571,26.602858,25.814285,25.837143,131177900,17.49062
"2009-10-02",25.915714,26.562857,25.907143,26.414286,138327000,17.881325
"2009-10-05",26.6,26.694286,26.324286,26.574286,105783300,17.989634
"2009-10-06",26.82,27.144285,26.757143,27.144285,151271400,18.375502
"2009-10-07",27.108572,27.221428,27.004286,27.178572,116417000,18.398714
"2009-10-08",27.237143,27.35,26.984285,27.038572,109552800,18.303938
"2009-10-09",26.995714,27.242857,26.945715,27.209999,73318000,18.419989
"2009-10-12",27.288572,27.358572,27.091429,27.258572,72006200,18.452866
"2009-10-13",27.232857,27.309999,27.1,27.145714,87005100,18.376469
"2009-10-14",27.464285,27.474285,27.175714,27.327143,93877700,18.499285
"2009-10-15",27.09,27.274286,27.075714,27.222857,93389100,18.428692
"2009-10-16",27.049999,27.194286,26.834286,26.864286,107856700,18.185955
"2009-10-19",26.835714,27.142857,26.507143,27.122858,235557700,18.361
"2009-10-20",28.657143,28.821428,28.264286,28.394285,285259800,19.221693
"2009-10-21",28.502857,29.815714,28.461428,29.274286,298431700,19.817421
"2009-10-22",29.242857,29.692858,28.93,29.314285,197848000,19.8445
"2009-10-23",29.385714,29.4,29.032858,29.134285,105196700,19.722647
"2009-10-26",29.095715,29.535715,28.585714,28.925714,121084600,19.581451
"2009-10-27",28.808571,28.972857,28.064285,28.195715,189137900,19.087271
"2009-10-28",28.244286,28.288572,27.299999,27.485714,204596700,18.606636
"2009-10-29",27.857143,28.115715,27.448572,28.049999,142567600,18.988625
"2009-10-30",28.008572,28.114286,26.881428,26.928572,179381300,18.229471
"2009-11-02",27.114286,27.554285,26.51,27.044285,169745800,18.307806
"2009-11-03",26.835714,27.074286,26.559999,26.964285,130635400,18.253643
"2009-11-04",27.247143,27.692858,27.175714,27.258572,121882600,18.452866
"2009-11-05",27.485714,27.857143,27.402857,27.718571,96200300,18.764263
"2009-11-06",27.501429,27.884285,27.485714,27.762857,73774400,18.794249
"2009-11-09",28.134285,28.842857,28.037144,28.780001,132213900,19.482807
"2009-11-10",28.717142,29.282858,28.715714,28.997143,100298800,19.629808
"2009-11-11",29.222857,29.285715,28.832857,29.035715,110967500,19.655914
"2009-11-12",29.02,29.267143,28.775715,28.855715,90932800,19.534067
"2009-11-13",28.981428,29.261429,28.867144,29.207144,85810200,19.771965
"2009-11-16",29.354286,29.714285,29.287144,29.518572,121301600,19.982788
"2009-11-17",29.440001,29.634285,29.285715,29.571428,99128400,20.01857
"2009-11-18",29.505714,29.571428,29.142857,29.422857,93580200,19.917995
"2009-11-19",29.23,29.23,28.542856,28.644285,135581600,19.390938
"2009-11-20",28.450001,28.627142,28.251429,28.559999,101666600,19.333876
"2009-11-23",29,29.428572,28.992857,29.411428,118724200,19.910255
"2009-11-24",29.332857,29.411428,28.985714,29.205715,79609600,19.771
"2009-11-25",29.342857,29.378571,29.108572,29.17,71613500,19.74682
"2009-11-27",28.459999,28.994286,28.338572,28.655714,73814300,19.398668
"2009-11-30",28.73,28.811428,28.395714,28.558571,106214500,19.332907
"2009-12-01",28.891428,28.967142,28.118572,28.138571,116440800,19.048586
"2009-12-02",28.422857,28.774286,27.964285,28.032858,178815000,18.977028
"2009-12-03",28.202858,28.425714,28.038572,28.068571,112179900,19.001198
"2009-12-04",28.528572,28.554285,27.182858,27.617144,206721200,18.695608
"2009-12-07",27.617144,27.681429,26.954287,26.992857,178689700,18.272993
"2009-12-08",27.051428,27.478571,26.957144,27.124287,172599700,18.361963
"2009-12-09",27.325714,28.308571,27.187143,28.257143,171195500,19.128855
"2009-12-10",28.5,28.528572,28.017143,28.061428,122417400,18.996365
"2009-12-11",28.254286,28.285715,27.632856,27.809999,107443700,18.82616
"2009-12-14",27.91,28.204287,27.508572,28.139999,123947600,19.049553
"2009-12-15",27.975714,28.215714,27.610001,27.738571,104864900,18.777805
"2009-12-16",27.871429,28.071428,27.792856,27.861429,88246200,18.860981
"2009-12-17",27.751429,27.857143,27.285715,27.408571,97209700,18.554411
"2009-12-18",27.595715,27.928572,27.514286,27.918571,152192600,18.899662
"2009-12-21",28.007143,28.535715,27.952858,28.318571,152976600,19.170444
"2009-12-22",28.491428,28.692858,28.379999,28.622858,87378900,19.376431
"2009-12-23",28.742857,28.911428,28.687143,28.871429,86381400,19.544703
"2009-12-24",29.078571,29.907143,29.049999,29.862858,125222300,20.215857
"2009-12-28",30.245714,30.564285,29.944286,30.23,161141400,20.464396
"2009-12-29",30.375713,30.388571,29.818571,29.871429,111301400,20.221659
"2009-12-30",29.832857,30.285715,29.758572,30.234285,103021100,20.467297
"2009-12-31",30.447144,30.478571,30.08,30.104286,88102700,20.379293
"2010-01-04",30.49,30.642857,30.34,30.572857,123432400,20.696495
"2010-01-05",30.657143,30.798571,30.464285,30.625713,150476200,20.732277
"2010-01-06",30.625713,30.747143,30.107143,30.138571,138040000,20.402506
"2010-01-07",30.25,30.285715,29.864286,30.082857,119282800,20.364788
"2010-01-08",30.042856,30.285715,29.865715,30.282858,111902700,20.500175
"2010-01-11",30.4,30.428572,29.778572,30.015715,115557400,20.319336
"2010-01-12",29.884285,29.967142,29.488571,29.674286,148614900,20.088205
"2010-01-13",29.695715,30.132856,29.157143,30.092857,151473000,20.371557
"2010-01-14",30.015715,30.065714,29.860001,29.918571,108223500,20.253571
"2010-01-15",30.132856,30.228571,29.41,29.418571,148516900,19.915094
"2010-01-19",29.761429,30.741428,29.605715,30.719999,182501900,20.796108
"2010-01-20",30.701429,30.792856,29.928572,30.247143,153038200,20.476
"2010-01-21",30.297142,30.472857,29.601429,29.724285,152038600,20.122049
"2010-01-22",29.540001,29.642857,28.165714,28.25,220441900,19.124027
"2010-01-25",28.93,29.242857,28.598572,29.01,266424900,19.638508
"2010-01-26",29.421429,30.530001,28.940001,29.42,466777500,19.916061
"2010-01-27",29.549999,30.082857,28.504286,29.697144,430642100,20.103678
"2010-01-28",29.275715,29.357143,28.385714,28.469999,293375600,19.272955
"2010-01-29",28.725714,28.885714,27.178572,27.437143,311488100,18.573751
"2010-02-01",27.481428,28,27.328571,27.818571,187469100,18.831963
"2010-02-02",27.987143,28.045713,27.625713,27.98,174585600,18.941242
"2010-02-03",27.881428,28.6,27.774286,28.461428,153832000,19.267153
"2010-02-04",28.104286,28.338572,27.367144,27.435715,189413000,18.572784
"2010-02-05",27.518572,28,27.264286,27.922857,212576700,18.902561
"2010-02-08",27.955715,28.268572,27.714285,27.731428,119567700,18.772972
"2010-02-09",28.059999,28.214285,27.821428,28.027143,158221700,18.973154
"2010-02-10",27.984285,28.085714,27.751429,27.874287,92590400,18.869682
"2010-02-11",27.84,28.535715,27.722857,28.381428,137586400,19.212992
"2010-02-12",28.301428,28.805714,27.928572,28.625713,163867200,19.378365
"2010-02-16",28.848572,29.098572,28.788572,29.057142,135934400,19.670424
"2010-02-17",29.17,29.187143,28.694286,28.935715,109099200,19.588219
"2010-02-18",28.804285,29.127142,28.702858,28.99,105706300,19.624969
"2010-02-19",28.837143,29.028572,28.73,28.809999,103867400,19.503117
"2010-02-22",28.905714,28.928572,28.455715,28.631428,97640900,19.382235
"2010-02-23",28.571428,28.761429,27.95857,28.151428,143773700,19.057293
"2010-02-24",28.318571,28.777143,28.262857,28.665714,115141600,19.405443
"2010-02-25",28.197144,28.98,28.127142,28.857143,166281500,19.535028
"2010-02-26",28.911428,29.309999,28.857143,29.231428,126865200,19.788406
"2010-03-01",29.392857,29.928572,29.35,29.855715,137523400,20.211016
"2010-03-02",29.99,30.118572,29.677143,29.835714,141636600,20.197483
"2010-03-03",29.848572,29.981428,29.705715,29.904285,93013200,20.243898
"2010-03-04",29.897142,30.131428,29.804285,30.101429,91510300,20.377359
"2010-03-05",30.705715,31.385714,30.661428,31.278572,224905100,21.174236
"2010-03-08",31.43,31.441429,31.178572,31.297142,107472400,21.186804
"2010-03-09",31.187143,32.142857,31.127142,31.860001,230064800,21.567839
"2010-03-10",31.975714,32.21143,31.885714,32.119999,149054500,21.743841
"2010-03-11",31.987143,32.214287,31.902857,32.214287,101425100,21.807673
"2010-03-12",32.48143,32.532856,32.25,32.371429,104080900,21.914049
"2010-03-15",32.197144,32.214287,31.464285,31.977142,123375700,21.647135
"2010-03-16",32.025715,32.139999,31.787144,32.064285,111727000,21.706129
"2010-03-17",32.128571,32.349998,31.895714,32.017143,112739200,21.674215
"2010-03-18",32.014286,32.142857,31.801428,32.092857,85527400,21.725468
"2010-03-19",32.112858,32.177143,31.604286,31.75,139861400,21.493372
"2010-03-22",31.495714,32.285713,31.450001,32.107143,114104900,21.735138
"2010-03-23",32.234287,32.682858,32.014286,32.622856,150607800,22.084255
"2010-03-24",32.52,32.885715,32.501427,32.767143,149445100,22.181934
"2010-03-25",32.988571,32.995716,32.32143,32.378571,135571100,21.918884
"2010-03-26",32.707142,33.135715,32.650002,32.985714,160218800,22.329893
"2010-03-29",33.285713,33.41,33.08857,33.19857,135186100,22.473988
"2010-03-30",33.799999,33.925713,33.464287,33.692856,131827500,22.808598
"2010-03-31",33.64143,33.80143,33.494286,33.57143,107664900,22.7264
"2010-04-01",33.915714,34.104286,33.25,33.709999,150786300,22.820206
"2010-04-05",33.568573,34.072857,33.53857,34.07,171126900,23.063908
"2010-04-06",34.028572,34.32,33.857143,34.220001,111754300,23.165457
"2010-04-07",34.221428,34.560001,34.094284,34.371429,157125500,23.267967
"2010-04-08",34.348572,34.505714,34.005714,34.278572,143247300,23.205101
"2010-04-09",34.490002,34.555714,34.351429,34.541428,83545700,23.383045
"2010-04-12",34.599998,34.724285,34.544285,34.612858,83256600,23.431404
"2010-04-13",34.55143,34.685715,34.444286,34.632858,76552700,23.444941
"2010-04-14",35.040001,35.115715,34.867142,35.098572,101019100,23.760208
"2010-04-15",35.111427,35.575714,35.072857,35.560001,94196200,24.072575
"2010-04-16",35.509998,35.877144,34.935715,35.342857,187636400,23.925579
"2010-04-19",35.290001,35.412857,34.53857,35.295715,141731100,23.893667
"2010-04-20",35.505714,35.607143,34.708572,34.941429,184581600,23.65383
"2010-04-21",36.971428,37.17857,36.532856,37.031429,245597800,25.068668
