Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Resnik, D.B.","Intentional exposure studies of environmental agents on human subjects: Assessing benefits and risks",2007,"Accountability in Research",14,1,,35,55,,4,10.1080/08989620601122842,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34250011191&partnerID=40&md5=c7e8afdf1bcf214da8d60e320ac95448",Article,Scopus,2-s2.0-34250011191
"Mizgajski, A.","Development of rural landscape in Wielkopolska in reference to metabolism of agroecosytems",2007,"Quaestiones Geographicae",,26 A,,39,51,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-40149094957&partnerID=40&md5=be049220d1a19cea88ad776432083f2a",Article,Scopus,2-s2.0-40149094957
"Fan, D.-L.","Market analysis of China heat treatment",2007,"Jinshu Rechuli/Heat Treatment of Metals",32,12,,115,116,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-38349043687&partnerID=40&md5=0d0df2038e16465c8aa79470c9bc2062",Article,Scopus,2-s2.0-38349043687
"Lin, T.-C.","Environmental NGOs and the anti-dam movements in China: A social movement with Chinese characteristics",2007,"Issues and Studies",43,4,,149,184,,10,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-42149133037&partnerID=40&md5=3cacacbe2ac659ca73e8aec41794483c",Article,Scopus,2-s2.0-42149133037
"Amon, B., Kryvoruchko, V., Fröhlich, M., Amon, T., Pöllinger, A., Mösenbacher, I., Hausleitner, A.","Ammonia and greenhouse gas emissions from a straw flow system for fattening pigs: Housing and manure storage",2007,"Livestock Science",112,3,,199,207,,39,10.1016/j.livsci.2007.09.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-36248979842&partnerID=40&md5=8a6a7450b5d1f282b91d0bdc7853134b",Article,Scopus,2-s2.0-36248979842
"Breg, M., Kladnik, D., Smrekar, A.","Dumping sites in the Ljubljansko polje water protection area, the primary source of Ljubljana's drinking water | Odlagališča odpadkov na vodovarstvenem območju Ljubljanskega polja, glavnem viru oskrbe Ljubljane s pitno vodo",2007,"Acta Geographica Slovenica",47,1,,73,103,,5,10.3986/AGS47104,"https://www.scopus.com/inward/record.url?eid=2-s2.0-40849119981&partnerID=40&md5=05acce958f2412a50aefa2f002a7e267",Article,Scopus,2-s2.0-40849119981
"Yang, Y., Guo, M., Hu, W.","Effect of diversification of operation cost on infrastructure BOT project investment decision and analysis of option game",2007,"Zhongguo Renkou Ziyuan Yu Huan Jing/ China Population Resources and Environment",17,2,,32,35,,4,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84859123487&partnerID=40&md5=fb8f5cb3a6136386aff4c78f5014db48",Article,Scopus,2-s2.0-84859123487
"Miloševií-Pujo, B., Jurjević, N., Domijan-Arneri, I.","The purpose and the consequences of implementation of international standards of recycling of ships | Potreba i posljedice uvodenja medunarodne standardizacije u problematiku reciklaže brodova",2007,"Nase More",54,5-6,,174,183,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-42949087539&partnerID=40&md5=144578afcbe00a175c9521578f7a8cd1",Article,Scopus,2-s2.0-42949087539
"Stockton, D.P., Bland Jr., J.R., McClanahan, T., Wilson, J., Harris, D.L., McShane, P.","Natural ester transformer fluids: Safety, reliability &amp; environmental performance",2007,"Record of Conference Papers - Annual Petroleum and Chemical Industry Conference",,, 4365795,,,,,10.1109/PCICON.2007.4365795,"https://www.scopus.com/inward/record.url?eid=2-s2.0-51449109605&partnerID=40&md5=a4731de79a75984354b13c4696a03bee",Conference Paper,Scopus,2-s2.0-51449109605
"Jones, C.","Status of petition for variance for prepared sweeps",2007,"30th Conference of the International Precious Metals Institute 2006 - Precious Metals a Global View: Innovation, Technology, Regulatory Compliance and Metal Markets",,,,468,472,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84866931583&partnerID=40&md5=34db25d59ba19bc00d837e4ce8ebdc61",Conference Paper,Scopus,2-s2.0-84866931583
"Shrader-Frechette, K.","EPA's 2006 human-subjects rule for pesticide experiments",2007,"Accountability in Research",14,4,,211,254,,5,10.1080/08989620701670161,"https://www.scopus.com/inward/record.url?eid=2-s2.0-40149091451&partnerID=40&md5=de2839d97a7dd944855c6f3706892d38",Article,Scopus,2-s2.0-40149091451
"Killingsworth, M.J.","Nature",2007,"A Companion to Walt Whitman",,,,311,324,,,10.1002/9780470996812.ch20,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84890658132&partnerID=40&md5=eda0429faeb6f84fd86c45d8cb7065b9",Book Chapter,Scopus,2-s2.0-84890658132
"Primavesi, A.","Ecology",2007,"The Blackwell Companion to the Bible and Culture",,,,432,446,,,10.1002/9780470997000.ch26,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84890989277&partnerID=40&md5=1ad04a82fded3258c4e6b67b28af12d7",Book Chapter,Scopus,2-s2.0-84890989277
"Wang, X.-C., Li, M.-S., Pan, X.-Q., Wang, X.-X., Li, X.-J.","Processing of environment protective phosphating and its coating properties",2007,"Key Engineering Materials",353-358,PART 3,,1846,1849,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-36048949648&partnerID=40&md5=671799d517851fbe824ade86dccca55e",Conference Paper,Scopus,2-s2.0-36048949648
"Lancaster, M.","Principles of Sustainable and Green Chemistry",2007,"Handbook of Green Chemistry and Technology",,,,10,27,,2,10.1002/9780470988305.ch2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84954323809&partnerID=40&md5=753866e67b835bba88d0064794acb3db",Book Chapter,Scopus,2-s2.0-84954323809
"Zhang, W., Liu, J., Zhou, Z.","Research progress in preparation and application of nano-titania",2007,"Shiyou Huagong/Petrochemical Technology",36,11,,1184,1190,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-37149055743&partnerID=40&md5=13c7ac5752bdd72a5853e9d4b0b9e157",Article,Scopus,2-s2.0-37149055743
"Vujasinović, E., Vučinić, A.A., Ljubas, D.","Scouring of domestic wool in croatia and its impacts on the environment",2007,"Kemija u industriji/Journal of Chemists and Chemical Engineers",56,11,,569,574,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-36549074142&partnerID=40&md5=8a2b242089bc4c406664aefed7ff1822",Article,Scopus,2-s2.0-36549074142
"Oida, A., Nakashima, H., Miyasaka, J., Ohdoi, K., Matsumoto, H., Shinohara, N.","Development of a new type of electric off-road vehicle powered by microwaves transmitted through air",2007,"Journal of Terramechanics",44,5,,329,338,,17,10.1016/j.jterra.2007.10.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-40049092897&partnerID=40&md5=7e77e21032eddd37c5b7612d7f703eb2",Article,Scopus,2-s2.0-40049092897
"Zan, C., Shi, L.","Experimental research on HTR04: A non-ozone depleting refrigerant for moderately high temperature heat pumps",2007,"Kung Cheng Je Wu Li Hsueh Pao/Journal of Engineering Thermophysics",28,6,,919,921,,7,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-36349024580&partnerID=40&md5=7aa0e19adb964a8b70c609dc1acb65d0",Article,Scopus,2-s2.0-36349024580
"O'Brien, J., Keivani, R., Glasson, J.","Towards a new paradigm in environmental policy development in high-income developing countries: The case of Abu Dhabi, United Arab Emirates",2007,"Progress in Planning",68,4,,201,256,,12,10.1016/j.progress.2007.09.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-36549046945&partnerID=40&md5=e548d433b6ad0d0feb01b3ba1904fbb0",Article,Scopus,2-s2.0-36549046945
"Cressie, N., Buxton, B.E., Calder, C.A., Craigmile, P.F., Dong, C., McMillan, N.J., Morara, M., Santner, T.J., Wang, K., Young, G., Zhang, J.","From sources to biomarkers: A hierarchical Bayesian approach for human exposure modeling",2007,"Journal of Statistical Planning and Inference",137,11,,3361,3379,,11,10.1016/j.jspi.2007.03.017,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34447505852&partnerID=40&md5=aa72259ea9bffb2cf92351557ad45587",Article,Scopus,2-s2.0-34447505852
"Kirwan, K., Taylor, A.","Improving environmental performance of polymer glazing through novel material hybrids",2007,"Plastics, Rubber and Composites",36,2,,85,90,,4,10.1179/174328907X177563,"https://www.scopus.com/inward/record.url?eid=2-s2.0-35349014118&partnerID=40&md5=2ba1d4dfa826bc2e6cef8d31a52195e5",Article,Scopus,2-s2.0-35349014118
"Holtzer, M., Dańko, J., Dańko, R.","Possibilities of formation of dioxins and furans in metallurgical processes as well as methods of their reduction",2007,"Metalurgija",46,4,,285,290,,5,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34547814295&partnerID=40&md5=6c9d619eaf6b1ca4f2a23539254ac39e",Article,Scopus,2-s2.0-34547814295
"Dawson, A., Baltzer, S.","State-of-practice in prevention of water-born pollution from pavements",2007,"Road Materials and Pavement Design",8,4,,745,766,,1,10.3166/rmpd.8.745-766,"https://www.scopus.com/inward/record.url?eid=2-s2.0-37149053534&partnerID=40&md5=9b6ad748fccdd8aea864c23ef4ba8649",Conference Paper,Scopus,2-s2.0-37149053534
"Zhao, L.-P., Zheng, J.-G.","A new type of solid pickling nhibitor",2007,"Corrosion and Protection",28,10,,536,539,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77952392431&partnerID=40&md5=7f3930203ccffc81ccd43baefe58143c",Article,Scopus,2-s2.0-77952392431
"Bryant, D.L., Abkowitz, M.D.","Estimation of terrestrial chemical spill risk factors using a modified Delphi approach",2007,"Journal of Environmental Management",85,1,,112,120,,15,10.1016/j.jenvman.2006.08.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34547126204&partnerID=40&md5=a95821d54665b532c6f06345b97a19b4",Article,Scopus,2-s2.0-34547126204
"Liu, Y.-X., Xie, F., Jiang, S.-P., Zhou, J.-W., Chen, C.","Numerical analysis of the shed-tunnel structure on the tunnel shape optimizing",2007,"Yantu Lixue/Rock and Soil Mechanics",28,SUPPL.,,490,492,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-38049108532&partnerID=40&md5=47fd5d155ff72d966c5505d68d2b295d",Article,Scopus,2-s2.0-38049108532
"Ding, W., Wang, X., Yang, L.","New supporting method for shallow-buried cavern based on mining method and its engineering application",2007,"Yanshilixue Yu Gongcheng Xuebao/Chinese Journal of Rock Mechanics and Engineering",26,10,,2049,2055,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-35948955984&partnerID=40&md5=fc6bce8278752f693ecbded393ccd6e5",Article,Scopus,2-s2.0-35948955984
"Ehrlich, P.R., Goulder, L.H.","Is current consumption excessive? A general framework and some indications for the United States",2007,"Conservation Biology",21,5,,1145,1154,,31,10.1111/j.1523-1739.2007.00779.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34748820480&partnerID=40&md5=46bcc864665073b460e75b4195023356",Review,Scopus,2-s2.0-34748820480
"Höfer, T., Nies, H., Gollasch, S., Von Ostrowski, R.","Active substances as the option for action against maritime transfer of organisms? | Aktive Stoffe als Handlungsoption Gegen die Verschleppung von Organismen Durch Seeschiffe?",2007,"Umweltwissenschaften und Schadstoff-Forschung",19,4,,219,225,,1,10.1065/uwsf2007.06.196,"https://www.scopus.com/inward/record.url?eid=2-s2.0-35948930944&partnerID=40&md5=df7cd8674c2535d09e38f0cafc490599",Article,Scopus,2-s2.0-35948930944
"Wei, X.-D., Matsumoto, T., Su, Y.","Evaluation of combined heat and power system by the effective use of exhaus heat for the new heat supply district in Kitakyushu",2007,"Huanan Ligong Daxue Xuebao/Journal of South China University of Technology (Natural Science)",35,SUPPL.,,179,182,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-36549059788&partnerID=40&md5=4c406fbda77ea13d4f4432712611f98d",Article,Scopus,2-s2.0-36549059788
"Nelson, N.O., Janke, R.R.","Phosphorus sources and management in organic production systems",2007,"HortTechnology",17,4,,442,454,,25,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34648840031&partnerID=40&md5=df77d8d4deb29d717193edfb3f7c11cc",Conference Paper,Scopus,2-s2.0-34648840031
"Zhao, A.-Q.","Brief study on the theory of site selection and construction of Chang'an, the capital city of the Tang Dynasty",2007,"Xi'an Jianzhu Keji Daxue Xuebao/Journal of Xi'an University of Architecture and Technology",39,5,,667,672,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-35948949040&partnerID=40&md5=f8a63e866ec9106b3cb619503ac29c88",Article,Scopus,2-s2.0-35948949040
"Andrzej, M., Andrzej, K., Zbigniew, S., Piotr, P.","Development problems of large area, web accessible, environmental pollution monitoring system",2007,"Conference Record - IEEE Instrumentation and Measurement Technology Conference",,, 4258177,,,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34648813240&partnerID=40&md5=f1e99f36e8aa76d13286873b89ccd4fe",Conference Paper,Scopus,2-s2.0-34648813240
"Ots, A.","Estonian oil shale properties and utilization in power plants",2007,"Energetika",4,2,,8,18,,11,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34548562104&partnerID=40&md5=c7a73000f656b733aa599893e6d53810",Article,Scopus,2-s2.0-34548562104
"Liu, K.","Control of sulfur dioxide emission in refinery",2007,"Petroleum Refinery Engineering",37,9,,54,58,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84862000815&partnerID=40&md5=592448c34124a5ec6bbee8533b8668cb",Article,Scopus,2-s2.0-84862000815
"Heggelund, G.","China's climate change policy: Domestic and international developments",2007,"Asian Perspective",31,2,,155,191,,43,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34548349228&partnerID=40&md5=e9496950e773eaa9dc4f16e5da0e0cf0",Article,Scopus,2-s2.0-34548349228
"Chabin, J.-P.","The nature reserves in Metropolitan France | Les réserves naturelles en France métropolitaine",2007,"Geographie",179,1526,,40,55,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-35348971481&partnerID=40&md5=04f7ea7ef8f4a0e5ab20540c1c5c0083",Article,Scopus,2-s2.0-35348971481
"Ge, H., Ma, L.","Baseline survey, assessment and protection for eco-environment in a proposed gold mining area in Lannigou, Guizhou Province, China",2007,"International Journal of Mining, Reclamation and Environment",21,3,,173,184,,1,10.1080/17480930701281322,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34547765534&partnerID=40&md5=597b6ded4eca603fd52829cc8e1e8329",Article,Scopus,2-s2.0-34547765534
"Ding, H., Jiang, S.-P., Li, Y.","Study on waterproof and drainage techniques of tunnels based on controlling drainage",2007,"Yantu Gongcheng Xuebao/Chinese Journal of Geotechnical Engineering",29,9,,1398,1403,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-35548990531&partnerID=40&md5=e6f55c10ef1537323411689d7289058a",Article,Scopus,2-s2.0-35548990531
"Héritier, S., Moumaneix, C.","Some issues concerning national-park protection and management in North America (Canada and United States) | Protection et gestion dans les parcs nationaux canadiens et états-uniens. Quelques enjeux actuels",2007,"Cahiers de Geographie du Quebec",51,143,,155,176,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-35748948947&partnerID=40&md5=c3567ee3260027fcddba9eed0da9dd36",Article,Scopus,2-s2.0-35748948947
"Chen, Q., Zhang, Y., Ekroos, A.","Comparison of China's environmental impact assessment (EIA) law with the European Union (EU) EIA directive",2007,"Environmental Monitoring and Assessment",132,1-3,,53,65,,5,10.1007/s10661-006-9502-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-38449117563&partnerID=40&md5=dd20e98cc450837b502fa458552f17fb",Review,Scopus,2-s2.0-38449117563
"Smith, C.J., Himmelfarb, K.M.G.","Restructuring Beijing's social space: Observations on the olympic games in 2008",2007,"Eurasian Geography and Economics",48,5,,543,554,,21,10.2747/1538-7216.48.5.543,"https://www.scopus.com/inward/record.url?eid=2-s2.0-38549124325&partnerID=40&md5=edb3451356235548f9e63ec78f162737",Article,Scopus,2-s2.0-38549124325
"Ram, M.K., Yavuz, O., Aldissi, M.","Gas Sensors Based on Ultrathin Films of Conducting Polymers and Nanocomposites",2007,"Colloidal Nanoparticles in Biotechnology",,,,223,245,,,10.1002/9780470258552.ch9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84889350277&partnerID=40&md5=3be6317eb61f82cb80666fedc3de3d06",Book Chapter,Scopus,2-s2.0-84889350277
"Bryant, D.L., Abkowitz, M.D.","Development of a terrestrial chemical spill management system",2007,"Journal of Hazardous Materials",147,1-2,,78,90,,5,10.1016/j.jhazmat.2006.12.048,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34447623372&partnerID=40&md5=4d5cec1429d76582fdfd5f4e147254de",Article,Scopus,2-s2.0-34447623372
"Chen, Y., Zhang, X., Qiu, X., Ge, H., Liu, B., Wang, B.","A new way to generate seismic waves for continental crustal exploration",2007,"Chinese Science Bulletin",52,16,,2264,2268,,7,10.1007/s11434-007-0247-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34548076567&partnerID=40&md5=d4b8b78ee5dc78be5355a98e258164ac",Article,Scopus,2-s2.0-34548076567
"Zhang, J.-Y., Zhou, J.-M., Chen, Q.-P., Yang, S.-W.","Application of combustion-supporting technology by local oxygen-film enrichment in pulverized coal fired boilers",2007,"Dongli Gongcheng/Power Engineering",27,4,,518,521,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34548329419&partnerID=40&md5=4e7797cbb25a4b79cc537b3fccf75f07",Article,Scopus,2-s2.0-34548329419
"Brański, P.","An estimate of possible use of selected pre-Cenozoic clays from Poland for environmental protection | Ocena możliwości wykorzystania wybranych przedkenozoicznych kopalin ilastych z obszaru Polski do celów ochrony środowiska",2007,"Przeglad Geologiczny",55,6,,467,474,,4,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34347332440&partnerID=40&md5=5628f0666f5e042abd5f399c688416e8",Review,Scopus,2-s2.0-34347332440
"Rančić, N.","The precautionary principle in the theory and policy of the protection of the environment and public health | Naělo opreza u teoriji i politici zaštite okoliša i javnog zdravlja",2007,"Zbornik Pravnog Fakulteta u Zagrebu",57,3,,629,664,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34250800384&partnerID=40&md5=4ac95e77841aa12c36adcb37d319a7ca",Article,Scopus,2-s2.0-34250800384
"Breitenstein, A., Andreesen, J.R., Lechner, U.","Analysis of an anaerobic chemostat population stably dechlorinating 2,4,6-trichlorophenol",2007,"Engineering in Life Sciences",7,4,,380,387,,3,10.1002/elsc.200720205,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34547500530&partnerID=40&md5=8d8283724b2c29d931bf8b4e776fd2df",Article,Scopus,2-s2.0-34547500530
"Warwick, M., Ortolano, L.","Benefits and costs of shanghai's environmental citizen complaints system",2007,"China Information",21,2,,237,268,,14,10.1177/0920203X07079645,"https://www.scopus.com/inward/record.url?eid=2-s2.0-56749132445&partnerID=40&md5=7ce11f6687fd8b450d0788998b585493",Article,Scopus,2-s2.0-56749132445
"Earnhart, D., Lizal, L.","Effect of pollution control on corporate financial performance in a transition economy",2007,"European Environment",17,4,,247,266,,6,10.1002/eet.447,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34547782674&partnerID=40&md5=932dc84f2dcbb97a6780f0073d02d032",Article,Scopus,2-s2.0-34547782674
"Child, J., Lu, Y., Tsai, T.","Institutional entrepreneurship in building an environmental protection system for the people's Republic of China",2007,"Organization Studies",28,7,,1013,1034,,57,10.1177/0170840607078112,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34250366298&partnerID=40&md5=6cc25a9d0f7ac42a6952e4fd3b561b37",Article,Scopus,2-s2.0-34250366298
"Zhang, J.-Y., Zhou, J.-M., Yang, S.-W., Chen, Q.-P.","Development and applied research of local combustion-supporting technology involving a membrane-method-based oxygen enrichment for pulverized coal-fired boilers",2007,"Reneng Dongli Gongcheng/Journal of Engineering for Thermal Energy and Power",22,4,,391,394,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34547773588&partnerID=40&md5=09e6f7775d1cc92987a70336673574a1",Article,Scopus,2-s2.0-34547773588
"Shao, W.-W., Yang, D.-W.","Water poverty index and its application to main river basins in China",2007,"Shuili Xuebao/Journal of Hydraulic Engineering",38,7,,866,872,,8,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34548191813&partnerID=40&md5=066bf2342e99037e88bc33b480a6c801",Article,Scopus,2-s2.0-34548191813
"Zhang, L., Yang, Z., Shang, Y., Liu, Y.","New method for surface vegetalization of slopes reinforced with anchoring bar and shotcrete structure",2007,"Yanshilixue Yu Gongcheng Xuebao/Chinese Journal of Rock Mechanics and Engineering",26,7,,1333,1339,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34547627012&partnerID=40&md5=8cc18d190f7699e85d927a3c349bd4cd",Article,Scopus,2-s2.0-34547627012
"Li, J.-M., Chen, Z.-J., Yang, B., Jia, J., Jin, X.-Z.","Application of low solids content water base mud in Bi-lateral horizontal well CB1-1",2007,"Drilling Fluid and Completion Fluid",24,4,,,,37-39, 94-95,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-39849093171&partnerID=40&md5=587d6dc1da48cc3ba0bf7a4063946208",Article,Scopus,2-s2.0-39849093171
"Jin, R., Zhu, R., Feng, L., Yin, Z.","Experimental study of steelmaking with CO2 and O2 mixed blowing",2007,"Beijing Keji Daxue Xuebao/Journal of University of Science and Technology Beijing",29,SUPPL. 1,,77,80,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34648820334&partnerID=40&md5=bfe2f18a79c1254231f892f2bad3cc6c",Article,Scopus,2-s2.0-34648820334
"Yang, L., Tian, S., Liu, D.","Problems in environmental protection in Chinese foundry industry and its countermeasures",2007,"Tezhong Zhuzao Ji Youse Hejin/Special Casting and Nonferrous Alloys",27,6,,445,447,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34447632983&partnerID=40&md5=e7273528a88c00287f884960bfdaaa1d",Article,Scopus,2-s2.0-34447632983
"Hao, X., Wang, Y.","Research on wool ecological dyeing with sulphur dyes",2007,"Wool Textile Journal",,6,,13,16,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34250339606&partnerID=40&md5=c07b811a0531d20c9a4f5c9ec7a92e08",Article,Scopus,2-s2.0-34250339606
"Zhang, L.-Q., Jiang, H.-C., Li, J.-Q., Zhu, J., Xu, H.","Study on new technology of melt-snow agent and its performance",2007,"Xiandai Huagong/Modern Chemical Industry",27,SUPPL. 1,,,,212-215+217,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34547357351&partnerID=40&md5=eb7546e1ec37a7796c7a1f8d275520a9",Article,Scopus,2-s2.0-34547357351
"Xue, Y.-X.","The agency-principal game analyses of non-governmental environmental protection organizations from the viewpoint of non-profit organization",2007,"Xi'an Jianzhu Keji Daxue Xuebao/Journal of Xi'an University of Architecture and Technology",39,3,,433,436,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34447642297&partnerID=40&md5=9d1beaf334ed6730b6e04a7ca0969ac5",Article,Scopus,2-s2.0-34447642297
"Tam, V.W.Y., Le, K.N.","The relationship between environmental input and output indicators by the robust fitting Method",2007,"Architectural Science Review",50,2,,141,148,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34250886268&partnerID=40&md5=afa1090617df782aa443f85b6901f2fc",Article,Scopus,2-s2.0-34250886268
"Wilson, D.C.","Development drivers for waste management",2007,"Waste Management and Research",25,3,,198,207,,78,10.1177/0734242X07079149,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249693070&partnerID=40&md5=5a43758522bde5cdaa71601c72d3b2f2",Article,Scopus,2-s2.0-34249693070
"Tomer, J.F., Sadler, T.R.","Why we need a commitment approach to environmental policy",2007,"Ecological Economics",62,3-4,,627,636,,6,10.1016/j.ecolecon.2006.08.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34247579525&partnerID=40&md5=2ec07c5520ad76908d410a9b7692668b",Article,Scopus,2-s2.0-34247579525
"Pei-wei, G., Xiao-lin, L., Hui, L., Xiaoyan, L., Jie, H.","Effects of fly ash on the properties of environmentally friendly dam concrete",2007,"Fuel",86,7-8,,1208,1211,,23,10.1016/j.fuel.2006.09.032,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846251983&partnerID=40&md5=f2d6e96fd7ee55350d7f00b49b3d7854",Article,Scopus,2-s2.0-33846251983
"Song, Y., Li, Y.","The application of mesoporous molecular sieves",2007,"Progress in Chemistry",19,5,,659,664,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249726134&partnerID=40&md5=b5d9bfacc0e2e71f8438430ddb4bbea4",Review,Scopus,2-s2.0-34249726134
"Grossarth, S.K., Hecht, A.D.","Sustainability at the U.S. Environmental Protection Agency: 1970-2020",2007,"Ecological Engineering",30,1,,1,8,,4,10.1016/j.ecoleng.2006.09.011,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947389272&partnerID=40&md5=4d5844b677335ad4c75bed8db6919a50",Editorial,Scopus,2-s2.0-33947389272
"Gelissen, J.","Explaining popular support for environmental protection: A multilevel analysis of 50 nations",2007,"Environment and Behavior",39,3,,392,415,,93,10.1177/0013916506292014,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34247232014&partnerID=40&md5=1ad80564b7d161ad91cf4f1761ca4027",Article,Scopus,2-s2.0-34247232014
"Qin, Y.-H.","A speculation on oilfield chemicals",2007,"Drilling Fluid and Completion Fluid",24,3,,,,64-67, 94,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34547127666&partnerID=40&md5=739025606a3c4824221bc60be7702314",Article,Scopus,2-s2.0-34547127666
"Uggla, Y.","Environmental protection and the freedom of the high seas: The Baltic Sea as a PSSA from a Swedish perspective",2007,"Marine Policy",31,3,,251,257,,25,10.1016/j.marpol.2006.08.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846452491&partnerID=40&md5=0e03e42724a8bc4b2d7e7ec966958483",Article,Scopus,2-s2.0-33846452491
"Julesz, M.","Environment - Law - Statistics | Környezet - Jog - Statisztika",2007,"Tarsadalomkutatas",25,1,,45,62,,1,10.1556/Tarskut.25.2007.1.3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34547485911&partnerID=40&md5=4bf2c17c4a67170727ee14ca0c3efd10",Article,Scopus,2-s2.0-34547485911
"Sheu, J.-B.","A coordinated reverse logistics system for regional management of multi-source hazardous wastes",2007,"Computers and Operations Research",34,5,,1442,1462,,41,10.1016/j.cor.2005.06.009,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33748966612&partnerID=40&md5=1a44e8e2f953b296af67c4d3327ec8ba",Article,Scopus,2-s2.0-33748966612
"Khersonsky, Y., Islam, M., Peterson, K.","Challenges of connecting shipboard marine systems to medium voltage shoreside electrical power",2007,"IEEE Transactions on Industry Applications",43,3,,838,844,,23,10.1109/TIA.2007.895810,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249913174&partnerID=40&md5=7b0beb4b023a8230dcc3a21a945ce896",Article,Scopus,2-s2.0-34249913174
"Guan, Z.-L., Xie, C.-J., Qi, R., Martin, B.","Numerical simulation study on enhancing recovery factor by CO2 displacement",2007,"Natural Gas Industry",27,4,,,,142-144, 20a,4,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34248643772&partnerID=40&md5=3fe4dc370af02257cc492a9748cbf32a",Article,Scopus,2-s2.0-34248643772
"Erdoǧan, N.","Environmental management of small-sized tourism accomodations in Turkey",2007,"Journal of Applied Sciences",7,8,,1124,1130,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34250772386&partnerID=40&md5=5a0b09b96e26545ceea7bbd7d7a88947",Article,Scopus,2-s2.0-34250772386
